Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49
8:40:00,0.077,0.097,0.078,0.084,0.079,0.075,0.079,0.08,0.078,0.08,0.08,0.073,0.079,0.079,0.081,0.08,0.08,0.073,0.085,0.085,0.085,0.084,0.084,0.074,0.091,0.093,0.092,0.09,0.091,0.072,0.099,0.106,0.098,0.098,0.102,0.073,0.099,0.104,0.1,0.109,0.102,0.072,0.126,0.109,0.108,0.109,0.118,0.074
9:00:00,0.077,0.097,0.078,0.084,0.078,0.075,0.079,0.08,0.078,0.08,0.08,0.073,0.079,0.078,0.081,0.08,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.091,0.093,0.091,0.09,0.091,0.072,0.102,0.11,0.101,0.101,0.102,0.073,0.104,0.108,0.105,0.114,0.108,0.072,0.132,0.115,0.114,0.115,0.124,0.075
9:20:00,0.078,0.097,0.078,0.084,0.078,0.075,0.079,0.08,0.078,0.08,0.08,0.073,0.079,0.079,0.081,0.08,0.08,0.073,0.085,0.085,0.085,0.084,0.084,0.074,0.091,0.092,0.091,0.09,0.091,0.072,0.101,0.11,0.1,0.101,0.101,0.073,0.109,0.114,0.111,0.12,0.114,0.072,0.139,0.122,0.12,0.122,0.132,0.074
9:40:00,0.078,0.097,0.078,0.084,0.078,0.075,0.079,0.08,0.078,0.08,0.08,0.073,0.079,0.079,0.081,0.08,0.08,0.073,0.085,0.085,0.085,0.084,0.084,0.074,0.091,0.092,0.091,0.09,0.091,0.072,0.101,0.109,0.1,0.1,0.101,0.073,0.116,0.121,0.119,0.127,0.122,0.072,0.147,0.13,0.129,0.13,0.141,0.074
10:00:00,0.078,0.097,0.078,0.084,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.079,0.081,0.08,0.08,0.073,0.085,0.085,0.085,0.084,0.084,0.074,0.091,0.092,0.091,0.09,0.09,0.072,0.101,0.109,0.1,0.1,0.101,0.072,0.124,0.129,0.127,0.135,0.128,0.072,0.157,0.141,0.139,0.141,0.152,0.074
10:20:00,0.078,0.096,0.078,0.083,0.078,0.075,0.079,0.079,0.078,0.08,0.079,0.073,0.079,0.079,0.081,0.08,0.08,0.073,0.085,0.085,0.085,0.084,0.084,0.074,0.091,0.092,0.091,0.09,0.09,0.072,0.1,0.108,0.1,0.1,0.1,0.073,0.123,0.133,0.127,0.134,0.127,0.072,0.17,0.153,0.151,0.153,0.165,0.074
10:40:00,0.078,0.097,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.085,0.085,0.084,0.084,0.074,0.091,0.092,0.091,0.09,0.09,0.072,0.1,0.108,0.1,0.1,0.1,0.073,0.123,0.132,0.126,0.133,0.126,0.072,0.175,0.16,0.161,0.163,0.168,0.074
11:00:00,0.078,0.097,0.078,0.083,0.078,0.075,0.079,0.079,0.078,0.08,0.079,0.073,0.079,0.079,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.091,0.092,0.091,0.09,0.09,0.072,0.1,0.107,0.099,0.099,0.1,0.073,0.122,0.131,0.125,0.132,0.126,0.072,0.174,0.159,0.159,0.161,0.166,0.074
11:20:00,0.078,0.097,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.079,0.08,0.08,0.08,0.073,0.085,0.085,0.085,0.084,0.084,0.074,0.091,0.092,0.091,0.09,0.09,0.072,0.1,0.107,0.099,0.099,0.1,0.073,0.122,0.131,0.125,0.132,0.125,0.072,0.173,0.158,0.158,0.16,0.165,0.074
11:40:00,0.078,0.097,0.078,0.083,0.078,0.075,0.079,0.079,0.078,0.08,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.091,0.092,0.091,0.09,0.09,0.072,0.1,0.107,0.099,0.099,0.1,0.073,0.122,0.131,0.125,0.132,0.125,0.072,0.173,0.158,0.157,0.16,0.165,0.074
12:00:00,0.078,0.097,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.091,0.09,0.09,0.072,0.1,0.107,0.099,0.099,0.1,0.073,0.121,0.13,0.124,0.132,0.125,0.072,0.172,0.157,0.157,0.159,0.165,0.074
12:20:00,0.078,0.097,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.08,0.079,0.08,0.08,0.08,0.073,0.085,0.085,0.085,0.084,0.084,0.074,0.09,0.092,0.091,0.09,0.09,0.072,0.1,0.107,0.099,0.099,0.1,0.073,0.121,0.13,0.124,0.132,0.125,0.072,0.172,0.157,0.157,0.159,0.164,0.074
12:40:00,0.078,0.096,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.091,0.091,0.09,0.09,0.072,0.1,0.107,0.099,0.099,0.1,0.073,0.121,0.13,0.124,0.131,0.124,0.072,0.172,0.157,0.156,0.159,0.164,0.074
13:00:00,0.078,0.096,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.091,0.09,0.09,0.072,0.1,0.107,0.099,0.099,0.1,0.073,0.121,0.13,0.124,0.131,0.124,0.072,0.171,0.157,0.156,0.158,0.164,0.074
13:20:00,0.077,0.096,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.079,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.091,0.09,0.09,0.072,0.1,0.107,0.099,0.099,0.1,0.073,0.121,0.13,0.124,0.131,0.124,0.072,0.171,0.157,0.156,0.158,0.163,0.074
13:40:00,0.077,0.096,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.09,0.09,0.09,0.072,0.099,0.107,0.099,0.099,0.099,0.073,0.121,0.129,0.124,0.131,0.124,0.072,0.171,0.156,0.155,0.158,0.163,0.074
14:00:00,0.077,0.096,0.078,0.083,0.078,0.075,0.079,0.079,0.078,0.08,0.079,0.073,0.079,0.078,0.079,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.09,0.09,0.089,0.072,0.099,0.107,0.099,0.098,0.099,0.073,0.121,0.129,0.123,0.131,0.124,0.072,0.17,0.156,0.155,0.157,0.163,0.074
14:20:00,0.077,0.096,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.078,0.079,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.09,0.089,0.089,0.072,0.099,0.107,0.099,0.099,0.099,0.073,0.12,0.129,0.123,0.131,0.124,0.072,0.17,0.156,0.155,0.157,0.163,0.074
14:40:00,0.077,0.096,0.078,0.082,0.078,0.075,0.079,0.081,0.078,0.08,0.079,0.073,0.079,0.078,0.079,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.09,0.089,0.089,0.072,0.099,0.107,0.099,0.098,0.099,0.073,0.12,0.129,0.123,0.13,0.124,0.072,0.17,0.156,0.155,0.157,0.162,0.074
15:00:00,0.077,0.096,0.078,0.083,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.09,0.09,0.09,0.072,0.099,0.108,0.099,0.098,0.099,0.073,0.12,0.129,0.123,0.13,0.124,0.072,0.17,0.156,0.154,0.157,0.162,0.074
15:20:00,0.077,0.096,0.078,0.082,0.078,0.075,0.079,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.09,0.089,0.089,0.072,0.099,0.108,0.098,0.098,0.099,0.073,0.12,0.129,0.123,0.13,0.123,0.072,0.169,0.156,0.154,0.157,0.162,0.074
15:40:00,0.077,0.095,0.078,0.082,0.078,0.075,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.092,0.09,0.089,0.09,0.072,0.099,0.107,0.098,0.098,0.099,0.073,0.12,0.129,0.123,0.131,0.123,0.072,0.169,0.155,0.154,0.156,0.162,0.074
16:00:00,0.077,0.095,0.078,0.082,0.078,0.074,0.079,0.08,0.078,0.08,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.091,0.09,0.089,0.09,0.072,0.099,0.107,0.098,0.098,0.099,0.073,0.12,0.129,0.123,0.13,0.123,0.072,0.169,0.155,0.154,0.156,0.162,0.074
16:20:00,0.077,0.095,0.078,0.082,0.078,0.075,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.091,0.09,0.089,0.09,0.072,0.099,0.107,0.098,0.098,0.099,0.073,0.12,0.129,0.123,0.13,0.123,0.072,0.169,0.155,0.154,0.156,0.161,0.074
16:40:00,0.077,0.095,0.078,0.082,0.078,0.074,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.091,0.09,0.089,0.09,0.072,0.099,0.107,0.098,0.098,0.099,0.073,0.12,0.129,0.123,0.13,0.123,0.072,0.169,0.155,0.154,0.156,0.161,0.074
17:00:00,0.077,0.095,0.078,0.082,0.078,0.075,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.091,0.09,0.089,0.09,0.072,0.099,0.107,0.098,0.098,0.099,0.073,0.12,0.128,0.122,0.13,0.123,0.072,0.168,0.155,0.154,0.156,0.161,0.074
17:20:00,0.077,0.095,0.078,0.082,0.078,0.075,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.084,0.074,0.09,0.091,0.089,0.089,0.09,0.072,0.099,0.107,0.098,0.098,0.099,0.073,0.119,0.128,0.122,0.13,0.123,0.072,0.168,0.154,0.154,0.156,0.161,0.074
17:40:00,0.077,0.095,0.078,0.081,0.078,0.075,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.085,0.084,0.084,0.074,0.09,0.091,0.089,0.089,0.09,0.072,0.099,0.107,0.098,0.098,0.099,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.168,0.154,0.153,0.155,0.161,0.074
18:00:00,0.077,0.095,0.078,0.081,0.078,0.075,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.085,0.084,0.084,0.074,0.09,0.091,0.089,0.089,0.09,0.072,0.099,0.107,0.098,0.098,0.099,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.168,0.154,0.153,0.155,0.16,0.074
18:20:00,0.077,0.095,0.078,0.081,0.078,0.074,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.085,0.084,0.084,0.074,0.09,0.091,0.089,0.089,0.09,0.072,0.098,0.107,0.098,0.098,0.099,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.168,0.154,0.153,0.155,0.16,0.074
18:40:00,0.077,0.095,0.078,0.081,0.078,0.074,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.079,0.079,0.08,0.072,0.084,0.084,0.084,0.084,0.084,0.074,0.09,0.091,0.089,0.089,0.089,0.072,0.098,0.107,0.098,0.098,0.099,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.167,0.154,0.153,0.155,0.16,0.074
19:00:00,0.077,0.094,0.078,0.08,0.078,0.075,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.081,0.079,0.08,0.073,0.084,0.084,0.084,0.084,0.083,0.074,0.09,0.091,0.089,0.089,0.089,0.072,0.098,0.107,0.098,0.098,0.098,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.167,0.154,0.153,0.155,0.16,0.074
19:20:00,0.077,0.094,0.078,0.08,0.078,0.074,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.084,0.084,0.083,0.074,0.09,0.091,0.089,0.089,0.089,0.072,0.098,0.106,0.098,0.098,0.099,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.167,0.154,0.153,0.155,0.16,0.074
19:40:00,0.077,0.094,0.078,0.08,0.078,0.075,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.085,0.084,0.083,0.074,0.089,0.091,0.089,0.089,0.089,0.072,0.098,0.106,0.098,0.098,0.098,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.168,0.154,0.153,0.155,0.16,0.074
20:00:00,0.077,0.094,0.078,0.083,0.077,0.075,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.084,0.084,0.083,0.074,0.09,0.091,0.089,0.089,0.089,0.072,0.098,0.106,0.097,0.097,0.098,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.168,0.153,0.152,0.155,0.159,0.074
20:20:00,0.077,0.094,0.078,0.083,0.078,0.075,0.078,0.08,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.084,0.084,0.084,0.074,0.089,0.091,0.089,0.089,0.089,0.072,0.098,0.106,0.097,0.097,0.098,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.168,0.153,0.152,0.154,0.159,0.074
20:40:00,0.077,0.094,0.078,0.083,0.078,0.075,0.078,0.079,0.078,0.079,0.079,0.072,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.084,0.084,0.084,0.074,0.089,0.091,0.089,0.089,0.089,0.072,0.098,0.106,0.098,0.097,0.098,0.073,0.119,0.128,0.122,0.13,0.122,0.072,0.168,0.153,0.152,0.154,0.159,0.074
21:00:00,0.077,0.094,0.078,0.083,0.078,0.074,0.078,0.079,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.072,0.084,0.084,0.085,0.084,0.083,0.074,0.089,0.091,0.089,0.089,0.089,0.072,0.098,0.106,0.097,0.097,0.098,0.073,0.119,0.127,0.122,0.13,0.122,0.072,0.168,0.153,0.152,0.154,0.159,0.074
21:20:00,0.077,0.094,0.078,0.083,0.078,0.075,0.078,0.079,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.085,0.084,0.085,0.084,0.083,0.074,0.089,0.091,0.089,0.089,0.089,0.072,0.098,0.106,0.097,0.097,0.098,0.073,0.119,0.127,0.122,0.13,0.122,0.072,0.168,0.153,0.152,0.154,0.159,0.074
21:40:00,0.077,0.094,0.078,0.083,0.078,0.075,0.078,0.079,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.084,0.084,0.083,0.074,0.089,0.091,0.089,0.089,0.089,0.072,0.098,0.106,0.097,0.097,0.098,0.073,0.119,0.127,0.121,0.13,0.122,0.072,0.168,0.153,0.152,0.154,0.159,0.074
22:00:00,0.077,0.093,0.078,0.083,0.077,0.075,0.078,0.079,0.078,0.079,0.079,0.073,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.085,0.084,0.083,0.074,0.089,0.091,0.089,0.089,0.089,0.072,0.098,0.106,0.097,0.097,0.098,0.073,0.119,0.127,0.121,0.129,0.122,0.072,0.168,0.154,0.152,0.154,0.159,0.074
22:20:00,0.077,0.094,0.078,0.083,0.078,0.075,0.078,0.079,0.078,0.079,0.079,0.072,0.079,0.078,0.08,0.079,0.08,0.073,0.084,0.084,0.084,0.084,0.083,0.074,0.089,0.091,0.089,0.089,0.089,0.072,0.098,0.105,0.097,0.097,0.098,0.073,0.118,0.126,0.121,0.129,0.121,0.072,0.168,0.154,0.152,0.154,0.159,0.074
