Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49
3:00:00,0.08,0.078,0.078,0.079,0.078,0.072,0.082,0.078,0.079,0.078,0.078,0.074,0.075,0.075,0.076,0.075,0.075,0.07,0.075,0.076,0.078,0.078,0.077,0.073,0.075,0.076,0.077,0.078,0.076,0.072,0.075,0.073,0.077,0.077,0.075,0.072,0.076,0.075,0.078,0.077,0.09,0.097,0.077,0.078,0.085,0.078,0.094,0.074
3:20:00,0.081,0.078,0.079,0.079,0.078,0.072,0.082,0.079,0.079,0.078,0.078,0.074,0.075,0.075,0.076,0.075,0.075,0.07,0.075,0.076,0.078,0.078,0.077,0.073,0.075,0.076,0.077,0.078,0.077,0.074,0.075,0.074,0.077,0.077,0.075,0.072,0.076,0.075,0.078,0.077,0.09,0.096,0.077,0.078,0.085,0.078,0.094,0.074
3:40:00,0.081,0.078,0.079,0.079,0.078,0.072,0.082,0.079,0.08,0.078,0.078,0.073,0.075,0.075,0.076,0.075,0.076,0.07,0.076,0.077,0.078,0.079,0.078,0.073,0.075,0.076,0.077,0.078,0.077,0.083,0.075,0.074,0.077,0.077,0.075,0.072,0.076,0.075,0.078,0.077,0.09,0.096,0.077,0.079,0.085,0.079,0.094,0.074
4:00:00,0.081,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.08,0.078,0.079,0.073,0.076,0.076,0.077,0.075,0.076,0.07,0.076,0.077,0.078,0.079,0.078,0.073,0.076,0.076,0.078,0.079,0.077,0.092,0.075,0.074,0.077,0.077,0.075,0.072,0.076,0.076,0.079,0.077,0.09,0.096,0.078,0.079,0.085,0.079,0.094,0.074
4:20:00,0.081,0.078,0.078,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.076,0.076,0.077,0.075,0.076,0.07,0.076,0.077,0.079,0.079,0.078,0.073,0.076,0.076,0.078,0.079,0.077,0.1,0.075,0.074,0.077,0.077,0.076,0.072,0.076,0.076,0.079,0.077,0.091,0.096,0.078,0.079,0.085,0.079,0.094,0.074
4:40:00,0.081,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.076,0.077,0.077,0.076,0.077,0.07,0.076,0.078,0.079,0.079,0.078,0.073,0.076,0.077,0.078,0.079,0.078,0.108,0.075,0.074,0.078,0.077,0.076,0.072,0.077,0.076,0.079,0.078,0.092,0.096,0.078,0.079,0.085,0.079,0.095,0.074
5:00:00,0.081,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.077,0.077,0.078,0.076,0.077,0.07,0.077,0.078,0.079,0.08,0.079,0.073,0.076,0.077,0.078,0.079,0.078,0.109,0.076,0.074,0.077,0.078,0.076,0.072,0.077,0.076,0.079,0.078,0.092,0.096,0.078,0.079,0.085,0.079,0.095,0.074
5:20:00,0.081,0.078,0.079,0.079,0.078,0.072,0.084,0.079,0.08,0.079,0.079,0.073,0.077,0.077,0.078,0.076,0.077,0.07,0.077,0.078,0.08,0.08,0.079,0.073,0.077,0.077,0.079,0.08,0.079,0.112,0.076,0.075,0.078,0.078,0.077,0.072,0.077,0.076,0.08,0.078,0.093,0.096,0.079,0.08,0.086,0.08,0.095,0.074
5:40:00,0.081,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.077,0.078,0.078,0.077,0.078,0.07,0.078,0.079,0.08,0.081,0.079,0.072,0.077,0.078,0.079,0.08,0.079,0.12,0.076,0.075,0.078,0.078,0.077,0.072,0.078,0.077,0.08,0.079,0.093,0.096,0.079,0.08,0.086,0.08,0.095,0.074
6:00:00,0.081,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.077,0.078,0.07,0.078,0.079,0.081,0.081,0.08,0.073,0.078,0.078,0.08,0.081,0.08,0.116,0.077,0.075,0.078,0.079,0.077,0.072,0.078,0.077,0.08,0.079,0.093,0.096,0.08,0.081,0.087,0.081,0.096,0.074
6:20:00,0.081,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.077,0.078,0.07,0.079,0.08,0.081,0.082,0.081,0.073,0.078,0.079,0.08,0.082,0.08,0.097,0.077,0.076,0.078,0.079,0.078,0.072,0.078,0.078,0.081,0.08,0.093,0.096,0.08,0.081,0.088,0.081,0.096,0.074
6:40:00,0.081,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.077,0.078,0.07,0.08,0.081,0.082,0.083,0.081,0.072,0.079,0.08,0.081,0.082,0.081,0.082,0.077,0.076,0.079,0.08,0.079,0.072,0.079,0.078,0.081,0.08,0.094,0.096,0.081,0.082,0.089,0.082,0.097,0.074
7:00:00,0.081,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.078,0.077,0.078,0.07,0.08,0.082,0.083,0.084,0.082,0.072,0.08,0.081,0.082,0.083,0.082,0.075,0.078,0.077,0.08,0.081,0.079,0.072,0.08,0.079,0.082,0.081,0.094,0.096,0.082,0.083,0.09,0.083,0.097,0.074
7:20:00,0.081,0.078,0.08,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.078,0.077,0.078,0.07,0.081,0.082,0.083,0.084,0.083,0.072,0.081,0.081,0.082,0.084,0.083,0.073,0.079,0.078,0.08,0.081,0.08,0.072,0.081,0.08,0.082,0.082,0.094,0.096,0.083,0.083,0.091,0.083,0.098,0.074
7:40:00,0.081,0.078,0.08,0.079,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.077,0.078,0.07,0.082,0.082,0.083,0.084,0.083,0.072,0.082,0.083,0.084,0.086,0.085,0.072,0.079,0.079,0.081,0.082,0.081,0.072,0.082,0.081,0.083,0.083,0.095,0.096,0.084,0.084,0.092,0.084,0.1,0.074
8:00:00,0.081,0.078,0.08,0.08,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.082,0.083,0.084,0.083,0.073,0.083,0.084,0.085,0.087,0.086,0.072,0.08,0.08,0.082,0.084,0.082,0.072,0.083,0.082,0.084,0.084,0.097,0.096,0.086,0.086,0.092,0.086,0.101,0.074
8:20:00,0.081,0.078,0.079,0.08,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.082,0.083,0.084,0.083,0.072,0.085,0.085,0.086,0.089,0.088,0.072,0.081,0.081,0.083,0.084,0.083,0.072,0.084,0.083,0.085,0.085,0.097,0.096,0.087,0.087,0.094,0.087,0.103,0.074
8:40:00,0.081,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.078,0.078,0.079,0.077,0.078,0.07,0.082,0.082,0.083,0.084,0.083,0.072,0.086,0.087,0.088,0.09,0.09,0.072,0.082,0.082,0.084,0.086,0.085,0.072,0.086,0.085,0.087,0.087,0.1,0.096,0.089,0.089,0.096,0.088,0.104,0.074
9:00:00,0.08,0.078,0.079,0.08,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.082,0.083,0.084,0.083,0.073,0.087,0.088,0.089,0.091,0.091,0.072,0.084,0.084,0.086,0.088,0.086,0.072,0.088,0.087,0.088,0.088,0.102,0.096,0.091,0.091,0.099,0.09,0.106,0.074
9:20:00,0.08,0.078,0.079,0.079,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.079,0.078,0.079,0.078,0.079,0.07,0.082,0.082,0.083,0.084,0.083,0.072,0.087,0.088,0.089,0.091,0.091,0.072,0.086,0.085,0.088,0.09,0.089,0.072,0.09,0.089,0.09,0.091,0.104,0.096,0.094,0.094,0.102,0.092,0.109,0.074
9:40:00,0.08,0.078,0.079,0.078,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.079,0.07,0.082,0.082,0.083,0.084,0.083,0.072,0.087,0.087,0.088,0.091,0.09,0.072,0.088,0.088,0.09,0.092,0.091,0.072,0.092,0.091,0.092,0.093,0.107,0.096,0.097,0.096,0.105,0.095,0.112,0.074
10:00:00,0.08,0.078,0.079,0.078,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.079,0.07,0.082,0.082,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.09,0.09,0.092,0.095,0.094,0.072,0.095,0.095,0.095,0.096,0.111,0.096,0.101,0.1,0.108,0.098,0.116,0.074
10:20:00,0.08,0.078,0.079,0.078,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.078,0.079,0.079,0.078,0.079,0.07,0.081,0.082,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.093,0.093,0.095,0.098,0.097,0.071,0.098,0.098,0.098,0.099,0.114,0.096,0.105,0.104,0.112,0.101,0.12,0.074
10:40:00,0.08,0.078,0.079,0.078,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.096,0.096,0.098,0.1,0.098,0.071,0.102,0.102,0.101,0.103,0.118,0.096,0.11,0.109,0.118,0.105,0.125,0.074
11:00:00,0.08,0.078,0.079,0.078,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.089,0.088,0.09,0.09,0.072,0.098,0.097,0.1,0.099,0.098,0.071,0.107,0.106,0.106,0.108,0.124,0.096,0.115,0.114,0.124,0.11,0.131,0.074
11:20:00,0.08,0.078,0.08,0.078,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.098,0.097,0.099,0.099,0.097,0.071,0.113,0.112,0.111,0.114,0.13,0.096,0.122,0.121,0.13,0.116,0.137,0.074
11:40:00,0.08,0.078,0.08,0.078,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.079,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.098,0.097,0.099,0.099,0.097,0.072,0.119,0.119,0.117,0.12,0.136,0.096,0.13,0.129,0.138,0.123,0.146,0.074
12:00:00,0.08,0.078,0.08,0.078,0.078,0.072,0.083,0.079,0.081,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.124,0.124,0.123,0.123,0.134,0.096,0.14,0.138,0.148,0.131,0.155,0.074
12:20:00,0.08,0.078,0.08,0.078,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.089,0.088,0.091,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.123,0.123,0.124,0.122,0.132,0.096,0.151,0.149,0.159,0.141,0.166,0.074
12:40:00,0.08,0.078,0.079,0.078,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.084,0.084,0.083,0.072,0.087,0.088,0.089,0.091,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.122,0.122,0.123,0.121,0.132,0.096,0.154,0.156,0.161,0.152,0.167,0.074
13:00:00,0.08,0.078,0.079,0.078,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.084,0.072,0.087,0.088,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.122,0.121,0.123,0.121,0.132,0.096,0.152,0.154,0.16,0.154,0.166,0.074
13:20:00,0.08,0.078,0.079,0.078,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.084,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.121,0.121,0.122,0.121,0.131,0.096,0.151,0.153,0.159,0.153,0.165,0.074
13:40:00,0.08,0.078,0.078,0.078,0.078,0.072,0.083,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.082,0.083,0.084,0.083,0.072,0.087,0.088,0.089,0.09,0.091,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.121,0.121,0.122,0.12,0.13,0.096,0.151,0.152,0.158,0.152,0.164,0.074
14:00:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.079,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.121,0.12,0.122,0.12,0.131,0.095,0.15,0.151,0.158,0.151,0.163,0.074
14:20:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.079,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.12,0.121,0.12,0.131,0.096,0.149,0.151,0.157,0.151,0.163,0.074
14:40:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.12,0.121,0.12,0.132,0.096,0.149,0.151,0.157,0.15,0.162,0.074
15:00:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.079,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.089,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.12,0.121,0.12,0.132,0.096,0.149,0.15,0.156,0.15,0.162,0.074
15:20:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.079,0.079,0.073,0.078,0.078,0.079,0.078,0.079,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.09,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.12,0.121,0.12,0.132,0.096,0.149,0.15,0.156,0.15,0.162,0.074
15:40:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.079,0.079,0.073,0.077,0.078,0.079,0.078,0.079,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.12,0.121,0.12,0.132,0.095,0.148,0.15,0.156,0.149,0.162,0.074
16:00:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.079,0.079,0.073,0.077,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.089,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.12,0.121,0.12,0.132,0.096,0.148,0.15,0.156,0.149,0.162,0.074
16:20:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.079,0.079,0.073,0.077,0.078,0.079,0.078,0.078,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.12,0.121,0.12,0.132,0.095,0.148,0.15,0.156,0.149,0.161,0.074
16:40:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.078,0.079,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.089,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.119,0.121,0.119,0.132,0.096,0.148,0.15,0.156,0.149,0.161,0.074
17:00:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.079,0.078,0.079,0.073,0.077,0.078,0.079,0.077,0.078,0.07,0.083,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.089,0.09,0.09,0.071,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.119,0.121,0.119,0.132,0.095,0.148,0.149,0.156,0.148,0.161,0.074
17:20:00,0.08,0.078,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.077,0.078,0.07,0.083,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.121,0.119,0.121,0.119,0.131,0.095,0.148,0.149,0.155,0.148,0.161,0.074
17:40:00,0.08,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.078,0.078,0.07,0.083,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.097,0.071,0.12,0.119,0.121,0.119,0.131,0.095,0.148,0.149,0.155,0.148,0.161,0.074
18:00:00,0.08,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.077,0.078,0.07,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.096,0.097,0.098,0.096,0.071,0.12,0.119,0.121,0.119,0.131,0.096,0.148,0.149,0.155,0.148,0.161,0.074
18:20:00,0.079,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.078,0.078,0.079,0.078,0.079,0.071,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.096,0.071,0.12,0.119,0.12,0.119,0.131,0.096,0.148,0.149,0.155,0.148,0.161,0.074
18:40:00,0.08,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.071,0.083,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.096,0.097,0.098,0.096,0.071,0.12,0.119,0.12,0.119,0.131,0.096,0.148,0.149,0.156,0.148,0.161,0.074
19:00:00,0.08,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.077,0.078,0.071,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.096,0.098,0.098,0.096,0.071,0.12,0.119,0.12,0.119,0.131,0.096,0.148,0.149,0.155,0.148,0.16,0.074
19:20:00,0.079,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.078,0.078,0.071,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.095,0.097,0.098,0.096,0.071,0.12,0.119,0.12,0.119,0.13,0.096,0.147,0.149,0.155,0.148,0.161,0.074
19:40:00,0.08,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.078,0.078,0.079,0.078,0.078,0.071,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.089,0.088,0.09,0.09,0.072,0.097,0.096,0.097,0.098,0.096,0.071,0.12,0.119,0.12,0.119,0.131,0.096,0.147,0.149,0.155,0.148,0.161,0.075
20:00:00,0.079,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.078,0.078,0.071,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.095,0.097,0.097,0.096,0.071,0.12,0.119,0.12,0.119,0.131,0.096,0.147,0.149,0.155,0.148,0.161,0.075
20:20:00,0.079,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.077,0.078,0.072,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.09,0.09,0.072,0.097,0.095,0.097,0.098,0.096,0.071,0.12,0.118,0.12,0.119,0.131,0.096,0.147,0.149,0.155,0.148,0.161,0.075
20:40:00,0.079,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.078,0.078,0.072,0.082,0.083,0.083,0.084,0.083,0.072,0.087,0.089,0.088,0.089,0.09,0.072,0.097,0.096,0.097,0.098,0.096,0.071,0.12,0.118,0.12,0.119,0.131,0.096,0.148,0.149,0.155,0.148,0.162,0.076
21:00:00,0.079,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.078,0.078,0.072,0.082,0.083,0.083,0.083,0.083,0.072,0.087,0.088,0.088,0.089,0.09,0.072,0.096,0.095,0.097,0.098,0.096,0.071,0.12,0.118,0.12,0.119,0.132,0.096,0.147,0.149,0.155,0.148,0.162,0.076
21:20:00,0.079,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.078,0.078,0.073,0.082,0.083,0.083,0.084,0.083,0.073,0.087,0.089,0.088,0.089,0.09,0.072,0.097,0.095,0.097,0.098,0.096,0.071,0.119,0.118,0.12,0.118,0.131,0.096,0.147,0.149,0.155,0.148,0.161,0.076
21:40:00,0.079,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.079,0.073,0.077,0.078,0.079,0.078,0.078,0.073,0.082,0.082,0.083,0.084,0.083,0.072,0.087,0.087,0.088,0.089,0.09,0.072,0.096,0.095,0.097,0.097,0.096,0.071,0.12,0.118,0.12,0.119,0.131,0.096,0.147,0.149,0.155,0.148,0.162,0.076
22:00:00,0.08,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.08,0.078,0.078,0.073,0.077,0.078,0.079,0.078,0.078,0.074,0.082,0.082,0.083,0.083,0.083,0.073,0.087,0.088,0.088,0.088,0.09,0.072,0.096,0.095,0.097,0.097,0.096,0.071,0.12,0.118,0.119,0.118,0.131,0.095,0.147,0.149,0.155,0.148,0.161,0.077
22:20:00,0.08,0.077,0.078,0.078,0.077,0.072,0.082,0.079,0.079,0.078,0.078,0.073,0.077,0.078,0.079,0.078,0.078,0.074,0.082,0.082,0.083,0.084,0.083,0.072,0.087,0.088,0.088,0.088,0.089,0.072,0.096,0.095,0.097,0.096,0.096,0.071,0.119,0.118,0.119,0.118,0.131,0.096,0.147,0.149,0.155,0.148,0.162,0.077
