Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49
18:40:00,0.085,0.089,0.075,0.076,0.076,0.072,0.082,0.079,0.077,0.079,0.082,0.085,0.077,0.079,0.078,0.078,0.077,0.071,0.083,0.086,0.086,0.088,0.082,0.073,0.09,0.089,0.094,0.09,0.088,0.077,0.1,0.099,0.099,0.099,0.098,0.072,0.126,0.139,0.127,0.125,0.123,0.075,0.17,0.176,0.173,0.168,0.168,0.073
19:00:00,0.085,0.089,0.075,0.077,0.076,0.072,0.083,0.079,0.078,0.079,0.082,0.085,0.078,0.08,0.079,0.078,0.078,0.071,0.083,0.086,0.086,0.087,0.082,0.073,0.09,0.089,0.095,0.091,0.089,0.078,0.1,0.099,0.099,0.099,0.098,0.072,0.126,0.139,0.127,0.125,0.123,0.075,0.169,0.176,0.173,0.168,0.168,0.073
19:20:00,0.086,0.089,0.075,0.077,0.076,0.072,0.082,0.079,0.078,0.079,0.082,0.085,0.078,0.08,0.079,0.078,0.078,0.071,0.083,0.086,0.087,0.087,0.082,0.073,0.09,0.089,0.095,0.091,0.089,0.078,0.1,0.099,0.099,0.099,0.098,0.072,0.126,0.139,0.127,0.125,0.123,0.075,0.169,0.176,0.172,0.168,0.167,0.073
19:40:00,0.085,0.089,0.075,0.077,0.076,0.072,0.083,0.079,0.078,0.079,0.082,0.085,0.078,0.08,0.079,0.078,0.078,0.071,0.083,0.086,0.087,0.087,0.082,0.073,0.09,0.089,0.095,0.091,0.089,0.078,0.1,0.099,0.099,0.099,0.098,0.072,0.126,0.139,0.127,0.125,0.123,0.075,0.168,0.176,0.172,0.168,0.167,0.073
20:00:00,0.086,0.089,0.075,0.077,0.076,0.072,0.082,0.079,0.078,0.08,0.082,0.086,0.078,0.08,0.079,0.078,0.078,0.071,0.082,0.086,0.087,0.087,0.082,0.073,0.09,0.089,0.094,0.091,0.088,0.077,0.1,0.099,0.099,0.099,0.098,0.072,0.125,0.139,0.126,0.125,0.123,0.075,0.169,0.175,0.172,0.167,0.167,0.073
20:20:00,0.086,0.089,0.075,0.077,0.076,0.072,0.082,0.079,0.078,0.08,0.082,0.085,0.078,0.08,0.079,0.078,0.078,0.071,0.082,0.086,0.087,0.087,0.082,0.073,0.09,0.089,0.094,0.091,0.088,0.078,0.1,0.099,0.099,0.099,0.098,0.072,0.125,0.139,0.126,0.125,0.123,0.075,0.168,0.175,0.172,0.167,0.167,0.073
20:40:00,0.085,0.089,0.075,0.077,0.075,0.072,0.082,0.079,0.078,0.08,0.082,0.085,0.078,0.08,0.079,0.078,0.078,0.071,0.082,0.086,0.087,0.087,0.082,0.073,0.09,0.089,0.094,0.091,0.088,0.078,0.1,0.099,0.098,0.099,0.098,0.072,0.125,0.139,0.126,0.125,0.123,0.075,0.168,0.175,0.171,0.167,0.166,0.073
21:00:00,0.085,0.089,0.075,0.077,0.075,0.072,0.082,0.079,0.078,0.08,0.082,0.086,0.078,0.08,0.079,0.078,0.077,0.071,0.082,0.086,0.087,0.087,0.082,0.073,0.09,0.089,0.094,0.09,0.088,0.078,0.099,0.099,0.098,0.099,0.098,0.072,0.125,0.138,0.126,0.125,0.123,0.075,0.167,0.175,0.171,0.167,0.166,0.073
21:20:00,0.084,0.089,0.075,0.077,0.076,0.072,0.082,0.079,0.078,0.08,0.083,0.085,0.078,0.08,0.079,0.078,0.077,0.071,0.082,0.086,0.087,0.087,0.082,0.073,0.089,0.088,0.094,0.091,0.088,0.078,0.101,0.099,0.098,0.099,0.098,0.072,0.125,0.138,0.126,0.125,0.123,0.075,0.167,0.175,0.171,0.166,0.166,0.073
21:40:00,0.085,0.089,0.075,0.077,0.076,0.072,0.082,0.079,0.078,0.08,0.082,0.086,0.078,0.079,0.079,0.078,0.077,0.071,0.082,0.086,0.087,0.087,0.082,0.073,0.089,0.088,0.094,0.09,0.088,0.078,0.1,0.099,0.098,0.099,0.098,0.072,0.125,0.138,0.126,0.125,0.123,0.075,0.167,0.175,0.171,0.166,0.165,0.073
