Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49
4:40:00,0.088,0.079,0.081,0.078,0.079,0.074,0.082,0.081,0.084,0.082,0.081,0.074,0.08,0.085,0.082,0.079,0.079,0.073,0.084,0.082,0.081,0.08,0.08,0.075,0.083,0.08,0.084,0.08,0.08,0.075,0.08,0.079,0.079,0.078,0.079,0.073,0.08,0.079,0.079,0.079,0.079,0.078,0.087,0.095,0.087,0.08,0.08,0.077
5:00:00,0.081,0.079,0.081,0.079,0.078,0.075,0.082,0.081,0.084,0.082,0.081,0.075,0.081,0.086,0.083,0.079,0.079,0.073,0.085,0.083,0.082,0.081,0.081,0.075,0.084,0.08,0.084,0.081,0.081,0.075,0.08,0.079,0.079,0.079,0.079,0.073,0.081,0.079,0.079,0.079,0.079,0.078,0.088,0.095,0.086,0.081,0.081,0.077
5:20:00,0.081,0.079,0.081,0.078,0.078,0.075,0.082,0.081,0.085,0.083,0.081,0.074,0.081,0.086,0.084,0.079,0.08,0.073,0.086,0.083,0.082,0.082,0.081,0.075,0.084,0.081,0.084,0.082,0.081,0.074,0.081,0.08,0.08,0.079,0.08,0.073,0.082,0.079,0.08,0.079,0.08,0.078,0.088,0.095,0.086,0.081,0.081,0.077
5:40:00,0.081,0.079,0.081,0.079,0.079,0.075,0.082,0.081,0.085,0.083,0.081,0.075,0.081,0.087,0.084,0.08,0.081,0.073,0.086,0.084,0.083,0.083,0.082,0.075,0.085,0.081,0.086,0.083,0.082,0.074,0.082,0.081,0.081,0.08,0.081,0.073,0.083,0.08,0.081,0.08,0.08,0.078,0.089,0.096,0.087,0.082,0.081,0.077
6:00:00,0.081,0.079,0.081,0.079,0.078,0.075,0.082,0.081,0.085,0.084,0.081,0.075,0.081,0.087,0.084,0.08,0.081,0.073,0.088,0.085,0.084,0.084,0.083,0.075,0.086,0.082,0.087,0.083,0.083,0.074,0.083,0.081,0.081,0.081,0.081,0.073,0.083,0.081,0.081,0.081,0.081,0.078,0.089,0.096,0.085,0.082,0.082,0.077
6:20:00,0.088,0.079,0.081,0.079,0.079,0.075,0.081,0.081,0.085,0.084,0.08,0.074,0.081,0.087,0.084,0.08,0.081,0.073,0.088,0.086,0.085,0.085,0.084,0.075,0.087,0.083,0.088,0.085,0.084,0.075,0.084,0.082,0.082,0.082,0.082,0.073,0.084,0.081,0.082,0.082,0.082,0.078,0.09,0.097,0.086,0.083,0.083,0.077
6:40:00,0.082,0.079,0.081,0.079,0.079,0.075,0.081,0.081,0.085,0.084,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.074,0.088,0.087,0.086,0.085,0.085,0.075,0.088,0.084,0.09,0.086,0.086,0.074,0.085,0.083,0.083,0.083,0.083,0.073,0.085,0.082,0.083,0.083,0.083,0.078,0.091,0.098,0.087,0.084,0.084,0.077
7:00:00,0.081,0.079,0.081,0.079,0.079,0.075,0.081,0.081,0.085,0.084,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.073,0.088,0.088,0.086,0.085,0.085,0.075,0.09,0.086,0.091,0.088,0.087,0.077,0.087,0.085,0.084,0.085,0.085,0.074,0.087,0.083,0.085,0.084,0.085,0.078,0.09,0.099,0.088,0.085,0.085,0.077
7:20:00,0.082,0.079,0.081,0.079,0.079,0.075,0.082,0.081,0.085,0.085,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.074,0.088,0.088,0.086,0.085,0.085,0.075,0.092,0.087,0.093,0.09,0.089,0.075,0.088,0.086,0.086,0.086,0.086,0.074,0.088,0.084,0.086,0.086,0.086,0.078,0.091,0.1,0.089,0.086,0.086,0.077
7:40:00,0.082,0.08,0.081,0.079,0.08,0.075,0.082,0.081,0.086,0.086,0.081,0.075,0.082,0.087,0.084,0.08,0.081,0.074,0.088,0.088,0.086,0.085,0.085,0.076,0.094,0.089,0.095,0.092,0.092,0.075,0.09,0.088,0.088,0.088,0.088,0.074,0.09,0.086,0.088,0.088,0.088,0.078,0.093,0.102,0.091,0.088,0.087,0.077
8:00:00,0.082,0.079,0.081,0.079,0.079,0.075,0.082,0.081,0.085,0.084,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.074,0.088,0.088,0.086,0.085,0.085,0.075,0.094,0.092,0.095,0.092,0.092,0.074,0.092,0.089,0.09,0.09,0.091,0.074,0.092,0.087,0.09,0.09,0.09,0.078,0.095,0.104,0.093,0.089,0.089,0.077
8:20:00,0.082,0.079,0.081,0.079,0.079,0.075,0.082,0.081,0.086,0.084,0.081,0.075,0.081,0.087,0.084,0.08,0.081,0.074,0.088,0.088,0.086,0.085,0.085,0.075,0.094,0.092,0.095,0.092,0.091,0.074,0.096,0.092,0.093,0.093,0.094,0.074,0.095,0.089,0.092,0.092,0.093,0.078,0.097,0.106,0.095,0.092,0.091,0.077
8:40:00,0.082,0.079,0.081,0.079,0.079,0.075,0.082,0.081,0.086,0.085,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.074,0.088,0.087,0.086,0.085,0.085,0.075,0.094,0.092,0.094,0.091,0.091,0.077,0.1,0.095,0.095,0.096,0.097,0.074,0.098,0.091,0.095,0.095,0.096,0.078,0.099,0.109,0.097,0.094,0.093,0.077
9:00:00,0.082,0.079,0.081,0.079,0.079,0.075,0.082,0.081,0.086,0.084,0.08,0.075,0.082,0.087,0.084,0.08,0.081,0.074,0.088,0.087,0.086,0.085,0.085,0.075,0.094,0.092,0.094,0.091,0.091,0.075,0.103,0.098,0.099,0.1,0.101,0.074,0.102,0.093,0.098,0.098,0.099,0.078,0.102,0.111,0.1,0.097,0.095,0.077
9:20:00,0.082,0.079,0.082,0.079,0.079,0.075,0.082,0.081,0.086,0.086,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.074,0.088,0.087,0.086,0.085,0.086,0.075,0.093,0.092,0.094,0.091,0.091,0.074,0.102,0.102,0.103,0.102,0.103,0.074,0.107,0.096,0.102,0.102,0.104,0.078,0.106,0.114,0.103,0.1,0.098,0.077
9:40:00,0.082,0.079,0.082,0.079,0.079,0.075,0.082,0.081,0.086,0.085,0.081,0.075,0.081,0.087,0.084,0.08,0.081,0.074,0.088,0.087,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.074,0.102,0.103,0.102,0.101,0.102,0.073,0.112,0.1,0.106,0.107,0.108,0.078,0.11,0.119,0.106,0.104,0.102,0.077
10:00:00,0.082,0.08,0.082,0.079,0.079,0.075,0.082,0.081,0.086,0.086,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.073,0.088,0.087,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.074,0.102,0.102,0.102,0.101,0.102,0.073,0.119,0.104,0.112,0.113,0.114,0.078,0.116,0.124,0.11,0.109,0.106,0.077
10:20:00,0.082,0.079,0.082,0.079,0.079,0.075,0.081,0.081,0.086,0.085,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.073,0.088,0.087,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.074,0.101,0.102,0.101,0.101,0.102,0.073,0.127,0.109,0.118,0.12,0.121,0.078,0.122,0.13,0.115,0.115,0.111,0.077
10:40:00,0.085,0.079,0.082,0.079,0.079,0.075,0.081,0.081,0.086,0.085,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.073,0.088,0.087,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.074,0.101,0.102,0.101,0.101,0.101,0.073,0.133,0.115,0.126,0.127,0.13,0.078,0.13,0.137,0.121,0.122,0.118,0.077
11:00:00,0.082,0.08,0.082,0.079,0.079,0.075,0.082,0.082,0.086,0.086,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.073,0.088,0.088,0.086,0.085,0.085,0.075,0.093,0.092,0.094,0.091,0.091,0.074,0.101,0.102,0.101,0.101,0.101,0.074,0.132,0.122,0.131,0.129,0.13,0.078,0.14,0.146,0.129,0.13,0.125,0.077
11:20:00,0.086,0.079,0.082,0.079,0.079,0.075,0.081,0.082,0.086,0.083,0.08,0.075,0.081,0.087,0.084,0.081,0.081,0.073,0.088,0.088,0.086,0.085,0.086,0.075,0.093,0.091,0.094,0.091,0.091,0.074,0.101,0.102,0.101,0.101,0.101,0.074,0.131,0.13,0.129,0.128,0.129,0.078,0.151,0.156,0.139,0.141,0.134,0.077
11:40:00,0.082,0.08,0.082,0.08,0.079,0.075,0.081,0.082,0.085,0.083,0.08,0.075,0.081,0.087,0.084,0.081,0.081,0.073,0.088,0.088,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.074,0.101,0.102,0.101,0.101,0.101,0.074,0.13,0.13,0.129,0.128,0.128,0.078,0.163,0.168,0.149,0.152,0.144,0.077
12:00:00,0.082,0.079,0.082,0.08,0.079,0.075,0.081,0.082,0.086,0.083,0.08,0.075,0.081,0.087,0.084,0.081,0.081,0.073,0.088,0.088,0.086,0.085,0.086,0.075,0.093,0.092,0.095,0.091,0.091,0.074,0.101,0.102,0.101,0.101,0.101,0.074,0.13,0.13,0.128,0.127,0.128,0.078,0.178,0.182,0.162,0.166,0.156,0.077
12:20:00,0.082,0.079,0.082,0.08,0.079,0.075,0.081,0.082,0.086,0.083,0.08,0.075,0.081,0.087,0.084,0.08,0.081,0.073,0.088,0.088,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.075,0.101,0.102,0.101,0.101,0.101,0.074,0.13,0.129,0.128,0.127,0.128,0.078,0.185,0.195,0.176,0.18,0.169,0.077
12:40:00,0.082,0.079,0.082,0.079,0.079,0.075,0.081,0.082,0.086,0.083,0.08,0.074,0.081,0.087,0.084,0.08,0.081,0.073,0.087,0.088,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.101,0.1,0.101,0.073,0.13,0.129,0.128,0.126,0.127,0.078,0.182,0.194,0.184,0.178,0.177,0.077
13:00:00,0.082,0.079,0.082,0.08,0.08,0.076,0.081,0.082,0.086,0.083,0.08,0.075,0.081,0.088,0.084,0.081,0.081,0.073,0.088,0.088,0.087,0.085,0.086,0.076,0.093,0.092,0.095,0.091,0.091,0.074,0.101,0.102,0.101,0.101,0.101,0.074,0.129,0.129,0.127,0.127,0.127,0.078,0.181,0.192,0.182,0.177,0.176,0.077
13:20:00,0.082,0.079,0.082,0.079,0.079,0.075,0.081,0.082,0.086,0.084,0.08,0.075,0.081,0.088,0.084,0.081,0.081,0.073,0.088,0.088,0.087,0.085,0.086,0.076,0.093,0.092,0.095,0.091,0.091,0.074,0.101,0.101,0.101,0.1,0.101,0.074,0.129,0.128,0.127,0.127,0.127,0.079,0.18,0.191,0.18,0.177,0.175,0.077
13:40:00,0.081,0.079,0.082,0.079,0.079,0.076,0.081,0.082,0.086,0.083,0.08,0.074,0.081,0.087,0.084,0.081,0.081,0.073,0.087,0.087,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.075,0.101,0.101,0.101,0.101,0.101,0.074,0.129,0.128,0.127,0.126,0.127,0.078,0.18,0.191,0.18,0.176,0.174,0.077
14:00:00,0.081,0.079,0.082,0.079,0.08,0.076,0.081,0.082,0.087,0.084,0.08,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.088,0.088,0.087,0.085,0.085,0.075,0.093,0.092,0.095,0.091,0.091,0.074,0.101,0.102,0.101,0.101,0.101,0.074,0.129,0.128,0.127,0.126,0.127,0.078,0.179,0.19,0.179,0.176,0.174,0.076
14:20:00,0.081,0.079,0.082,0.079,0.079,0.076,0.08,0.082,0.087,0.084,0.08,0.074,0.08,0.088,0.084,0.08,0.081,0.073,0.088,0.088,0.086,0.085,0.086,0.075,0.093,0.091,0.095,0.091,0.091,0.075,0.101,0.101,0.101,0.101,0.101,0.074,0.129,0.128,0.127,0.126,0.126,0.079,0.179,0.19,0.179,0.176,0.174,0.077
14:40:00,0.081,0.079,0.082,0.079,0.079,0.075,0.081,0.082,0.087,0.083,0.08,0.074,0.08,0.088,0.084,0.08,0.081,0.073,0.087,0.087,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.079,0.101,0.101,0.101,0.1,0.1,0.073,0.129,0.128,0.127,0.126,0.126,0.078,0.179,0.19,0.178,0.175,0.173,0.077
15:00:00,0.081,0.079,0.082,0.079,0.08,0.076,0.081,0.082,0.087,0.084,0.08,0.074,0.081,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.086,0.075,0.093,0.092,0.095,0.091,0.091,0.079,0.101,0.102,0.101,0.101,0.101,0.074,0.129,0.127,0.127,0.126,0.126,0.078,0.178,0.19,0.179,0.175,0.173,0.077
15:20:00,0.081,0.079,0.082,0.079,0.079,0.076,0.081,0.082,0.087,0.083,0.08,0.074,0.08,0.088,0.084,0.08,0.081,0.073,0.087,0.086,0.086,0.085,0.086,0.075,0.093,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.101,0.1,0.101,0.074,0.128,0.127,0.126,0.126,0.126,0.078,0.178,0.189,0.178,0.175,0.173,0.077
15:40:00,0.081,0.079,0.082,0.079,0.08,0.076,0.081,0.082,0.087,0.081,0.08,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.076,0.101,0.101,0.101,0.101,0.101,0.074,0.129,0.127,0.127,0.126,0.126,0.078,0.178,0.189,0.178,0.175,0.173,0.077
16:00:00,0.082,0.079,0.082,0.079,0.079,0.075,0.081,0.082,0.087,0.081,0.08,0.074,0.081,0.088,0.084,0.08,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.101,0.1,0.1,0.073,0.129,0.127,0.126,0.125,0.126,0.079,0.178,0.189,0.177,0.175,0.173,0.077
16:20:00,0.081,0.079,0.08,0.079,0.08,0.076,0.081,0.082,0.087,0.081,0.08,0.074,0.08,0.087,0.084,0.08,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.101,0.1,0.1,0.074,0.128,0.127,0.126,0.126,0.126,0.079,0.178,0.189,0.177,0.175,0.173,0.077
16:40:00,0.082,0.079,0.081,0.079,0.08,0.076,0.081,0.082,0.087,0.081,0.08,0.074,0.081,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.093,0.091,0.094,0.091,0.091,0.077,0.101,0.101,0.101,0.101,0.1,0.073,0.129,0.127,0.126,0.126,0.126,0.079,0.178,0.188,0.177,0.174,0.172,0.077
17:00:00,0.082,0.079,0.081,0.08,0.08,0.076,0.081,0.082,0.087,0.081,0.08,0.074,0.081,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.101,0.1,0.1,0.074,0.129,0.127,0.126,0.126,0.126,0.079,0.177,0.188,0.177,0.174,0.172,0.076
17:20:00,0.081,0.079,0.081,0.08,0.08,0.076,0.081,0.082,0.086,0.081,0.08,0.074,0.08,0.087,0.084,0.08,0.081,0.073,0.087,0.086,0.086,0.085,0.086,0.075,0.092,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.101,0.1,0.1,0.073,0.129,0.127,0.126,0.125,0.126,0.079,0.177,0.188,0.177,0.174,0.172,0.076
17:40:00,0.087,0.079,0.081,0.08,0.079,0.076,0.081,0.082,0.087,0.08,0.08,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.101,0.1,0.1,0.074,0.129,0.127,0.126,0.126,0.126,0.079,0.177,0.188,0.177,0.175,0.172,0.077
18:00:00,0.087,0.079,0.081,0.08,0.079,0.076,0.081,0.082,0.087,0.08,0.081,0.074,0.08,0.088,0.085,0.081,0.082,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.091,0.079,0.101,0.101,0.101,0.1,0.1,0.074,0.128,0.127,0.126,0.125,0.126,0.079,0.178,0.188,0.177,0.175,0.173,0.077
18:20:00,0.088,0.079,0.081,0.08,0.079,0.075,0.08,0.081,0.086,0.081,0.081,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.101,0.101,0.1,0.074,0.128,0.127,0.126,0.125,0.126,0.079,0.178,0.188,0.177,0.174,0.172,0.076
18:40:00,0.081,0.079,0.081,0.08,0.079,0.075,0.081,0.081,0.087,0.08,0.081,0.074,0.08,0.088,0.085,0.081,0.082,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.09,0.094,0.091,0.091,0.074,0.101,0.101,0.1,0.1,0.1,0.073,0.128,0.127,0.126,0.125,0.126,0.079,0.177,0.188,0.177,0.175,0.172,0.077
19:00:00,0.081,0.079,0.081,0.08,0.079,0.075,0.08,0.08,0.087,0.08,0.081,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.09,0.094,0.091,0.091,0.076,0.101,0.101,0.1,0.1,0.1,0.074,0.128,0.127,0.126,0.125,0.126,0.079,0.177,0.188,0.177,0.175,0.172,0.077
19:20:00,0.081,0.079,0.081,0.08,0.079,0.076,0.081,0.081,0.087,0.081,0.081,0.074,0.08,0.088,0.085,0.081,0.082,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.1,0.1,0.1,0.074,0.128,0.127,0.126,0.125,0.126,0.079,0.178,0.188,0.177,0.175,0.173,0.076
19:40:00,0.081,0.079,0.08,0.08,0.079,0.075,0.081,0.08,0.086,0.08,0.081,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.09,0.093,0.091,0.09,0.074,0.1,0.101,0.1,0.1,0.1,0.073,0.128,0.127,0.126,0.125,0.125,0.078,0.178,0.188,0.177,0.175,0.172,0.076
20:00:00,0.084,0.079,0.081,0.079,0.08,0.076,0.081,0.081,0.087,0.081,0.081,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.091,0.081,0.101,0.101,0.1,0.1,0.1,0.073,0.128,0.127,0.126,0.125,0.126,0.079,0.178,0.188,0.177,0.175,0.173,0.076
20:20:00,0.081,0.079,0.08,0.079,0.079,0.075,0.081,0.08,0.086,0.081,0.081,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.091,0.074,0.101,0.101,0.1,0.1,0.1,0.073,0.128,0.127,0.126,0.125,0.126,0.079,0.178,0.188,0.177,0.175,0.173,0.076
20:40:00,0.081,0.079,0.08,0.079,0.078,0.075,0.081,0.081,0.086,0.081,0.081,0.074,0.08,0.088,0.084,0.081,0.082,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.089,0.081,0.1,0.101,0.1,0.1,0.1,0.074,0.128,0.127,0.126,0.125,0.125,0.079,0.178,0.188,0.177,0.175,0.172,0.076
21:00:00,0.087,0.079,0.08,0.079,0.078,0.075,0.08,0.081,0.087,0.081,0.081,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.089,0.076,0.1,0.101,0.1,0.1,0.1,0.073,0.128,0.127,0.125,0.125,0.125,0.079,0.178,0.188,0.177,0.175,0.172,0.077
21:20:00,0.081,0.079,0.081,0.079,0.078,0.075,0.08,0.081,0.087,0.081,0.081,0.074,0.08,0.088,0.084,0.081,0.081,0.073,0.087,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.089,0.078,0.1,0.101,0.1,0.1,0.1,0.073,0.128,0.127,0.125,0.125,0.125,0.079,0.178,0.188,0.176,0.175,0.172,0.076
21:40:00,0.081,0.079,0.081,0.079,0.079,0.075,0.08,0.081,0.087,0.081,0.081,0.075,0.08,0.088,0.084,0.081,0.081,0.073,0.086,0.086,0.086,0.085,0.085,0.075,0.092,0.091,0.094,0.091,0.089,0.074,0.1,0.1,0.1,0.099,0.1,0.073,0.128,0.126,0.125,0.124,0.125,0.079,0.178,0.188,0.176,0.175,0.173,0.076
22:00:00,0.086,0.079,0.08,0.079,0.078,0.075,0.08,0.081,0.087,0.081,0.08,0.075,0.08,0.087,0.084,0.08,0.08,0.072,0.086,0.086,0.086,0.085,0.085,0.075,0.092,0.09,0.094,0.09,0.089,0.074,0.1,0.1,0.1,0.099,0.099,0.073,0.127,0.126,0.125,0.124,0.124,0.078,0.177,0.188,0.176,0.175,0.172,0.076
22:20:00,0.082,0.079,0.08,0.079,0.078,0.075,0.08,0.081,0.086,0.081,0.08,0.075,0.08,0.087,0.084,0.08,0.08,0.072,0.086,0.086,0.086,0.085,0.085,0.075,0.092,0.09,0.094,0.09,0.089,0.073,0.1,0.1,0.1,0.099,0.099,0.073,0.127,0.126,0.125,0.124,0.124,0.078,0.178,0.188,0.176,0.174,0.172,0.076
